title,taxon,sample_start_date,sample_start_time,sample_end_date,sample_end_time,value,sample_location_info,sample_info,sample_name,sample_sex,location_description,location_environment,study_lat_DD,study_long_DD,spatial_accuracy,location_extent,geo_datum,species_id_method,study_design,sampling_strategy,sampling_method,sampling_protocol,measurement_unit,study_collection_area,value_transform
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-07-27,,1,DixonSprings,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-07-27,,1,Dekalb,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-07-27,,1,Dekalb,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-07-27,,1,Brownstown,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-07-27,,1,Brownstown,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-07-20,,1,Urbana,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-07-20,,1,Urbana,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-07-20,,1,Perry,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-07-20,,1,Perry,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-07-20,,1,MorrisIL,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-07-20,,1,MorrisIL,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-07-20,,1,Monmouth,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-07-20,,1,Monmouth,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-07-20,,1,Metamora,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-07-20,,1,Metamora,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-07-20,,1,DixonSprings,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-07-20,,1,DixonSprings,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-07-20,,1,Dekalb,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-07-20,,1,Dekalb,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-07-20,,1,Brownstown,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-07-20,,1,Brownstown,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-07-13,,1,Urbana,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-07-13,,1,Urbana,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-07-13,,1,Perry,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-07-13,,1,Perry,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-07-13,,1,MorrisIL,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-07-13,,1,MorrisIL,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-07-13,,1,Monmouth,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-07-13,,1,Monmouth,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-07-13,,1,DixonSprings,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-07-13,,1,DixonSprings,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-07-13,,1,Dekalb,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-07-13,,1,Dekalb,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-07-13,,1,Brownstown,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-07-13,,1,Brownstown,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-07-06,,1,Urbana,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-07-06,,1,Urbana,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-07-06,,1,Perry,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-07-06,,1,Perry,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-07-06,,1,MorrisIL,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-07-06,,1,MorrisIL,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-07-06,,1,Monmouth,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-07-06,,1,Monmouth,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-07-06,,1,Metamora,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-07-06,,1,DixonSprings,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-07-06,,1,DixonSprings,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-07-06,,1,Dekalb,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-06-29,,1,Urbana,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-06-29,,1,Urbana,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-06-29,,1,Perry,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-06-29,,1,Perry,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-06-29,,1,MorrisIL,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-06-29,,1,Monmouth,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-06-29,,1,DixonSprings,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-06-29,,1,DixonSprings,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-06-29,,1,Dekalb,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-06-29,,1,Dekalb,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-06-29,,1,Brownstown,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-06-29,,1,Brownstown,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-06-22,,1,Urbana,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-06-22,,1,Urbana,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-06-22,,1,Perry,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-06-22,,1,Perry,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-06-22,,1,MorrisIL,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-06-22,,1,MorrisIL,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-06-22,,1,Monmouth,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-06-22,,1,Monmouth,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-06-22,,1,Metamora,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-06-22,,1,DixonSprings,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-06-22,,1,DixonSprings,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-06-22,,1,Dekalb,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-06-22,,1,Dekalb,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-06-22,,1,Brownstown,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-06-22,,1,Brownstown,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-06-15,,1,Urbana,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-06-15,,1,Perry,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-06-15,,1,Perry,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-06-15,,1,MorrisIL,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-06-15,,1,MorrisIL,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-06-15,,1,Monmouth,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-06-15,,1,Monmouth,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-06-15,,1,DixonSprings,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-06-15,,1,DixonSprings,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-06-15,,1,Dekalb,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-06-15,,1,Dekalb,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-06-15,,1,Brownstown,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-06-08,,1,Urbana,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-06-08,,1,Perry,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-06-08,,1,MorrisIL,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-06-08,,1,Monmouth,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-06-08,,1,DixonSprings,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-06-08,,1,DixonSprings,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-06-08,,1,Dekalb,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-06-08,,1,Brownstown,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-06-08,,1,Brownstown,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-06-01,,1,Urbana,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-06-01,,1,Urbana,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-06-01,,1,Perry,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-06-01,,1,Perry,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-06-01,,1,MorrisIL,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-06-01,,1,MorrisIL,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-06-01,,1,Monmouth,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-06-01,,1,Monmouth,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-06-01,,1,Metamora,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-06-01,,1,DixonSprings,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-06-01,,1,DixonSprings,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-06-01,,1,Dekalb,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-05-25,,1,Urbana,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-05-25,,1,Perry,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-05-25,,1,Monmouth,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-05-25,,1,DixonSprings,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-05-25,,1,DixonSprings,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-05-25,,1,Dekalb,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-05-18,,1,Urbana,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-05-18,,1,Monmouth,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-05-18,,1,Metamora,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-05-18,,1,DixonSprings,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2012-05-18,,1,Dekalb,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-10-28,,1,Urbana,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-10-28,,1,Monmouth,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-10-28,,1,Dekalb,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-10-21,,1,Urbana,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-10-21,,1,Monmouth,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-10-21,,1,Monmouth,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-10-21,,1,DixonSprings,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-10-21,,1,Dekalb,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-10-14,,1,Urbana,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-10-14,,1,Perry,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-10-14,,1,Perry,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-10-14,,1,MorrisIL,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-10-14,,1,MorrisIL,F,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-10-14,,1,Monmouth,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-10-14,,1,DixonSprings,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-10-14,,1,Dekalb,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-10-07,,1,Urbana,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
"Aphid Collection Tower Site at KBS, Rhopalosiphum.padi, illinois",Rhopalosiphum.padi,,,2011-10-07,,1,Perry,M,,,"Illinois, United States",,,,,,,,,,Suction Traps,,individuals,,
